ano;PA_UFMUN;UF;Nome_Município;Pop_IBGE;PA_PROC_ID;NO_PROCEDIMENTO;Valor_Aprovado;qtd_aprovada
2018;421720;SC;São Miguel do Oeste;40868;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;625.24;29
2015;354780;SP;Santo André;721368;0201010666;BIOPSIA DO COLO UTERINO;5077.41;277
2015;354980;SP;São José do Rio Preto;464983;0201010631;PUNÇÃO LOMBAR;1654.4;235
2020;150553;PA;Parauapebas;213576;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2020;330150;RJ;Cordeiro;22041;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;118.65;5
2015;352440;SP;Jacareí;235416;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;365.64;11
2019;354720;SP;Santana da Ponte Pensa;1467;0201010372;BIOPSIA DE PELE E PARTES MOLES;25.83;1
2015;330340;RJ;Nova Friburgo;191158;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2020;420750;SC;Indaial;70900;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2015;293330;BA;Vitória da Conquista;341128;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;1091.58;46
2015;410370;PR;Cambé;107341;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;237.16;60
2015;350210;SP;Andradina;57202;0201010410;BIOPSIA DE PROSTATA;21801.68;236
2020;353440;SP;Osasco;699944;0201010666;BIOPSIA DO COLO UTERINO;3684.33;201
2015;261070;PE;Paulista;334376;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;1940;20
2019;354850;SP;Santos;433656;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;25340;181
2019;314790;MG;Passos;115337;0201010194;BIOPSIA DE FARINGE/LARINGE;152.48;9
2017;291460;BA;Irecê;73524;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;308.49;13
2019;431660;RS;Sananduva;16328;0201010410;BIOPSIA DE PROSTATA;554.28;6
2018;311000;MG;Caeté;45047;0201010631;PUNÇÃO LOMBAR;7.04;1
2015;330022;RJ;Areal;12669;0201010372;BIOPSIA DE PELE E PARTES MOLES;77.49;5
2015;430235;RS;Bom Princípio;14255;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;1480.5;105
2018;330340;RJ;Nova Friburgo;191158;0201010666;BIOPSIA DO COLO UTERINO;1301.43;71
2017;291360;BA;Ilhéus;159923;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;522.06;22
2019;170210;TO;Araguaína;183381;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;11833.44;178
2015;313820;MG;Lavras;104783;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;631.56;19
2017;314520;MG;Nova Serrana;105520;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;1536.9;109
2017;432100;RS;Tapera;10577;0201010666;BIOPSIA DO COLO UTERINO;36.66;3
2018;330610;RJ;Valença;76869;0201010518;BIOPSIA/PUNÇÃO DE VULVA;311.61;17
2017;420820;SC;Itajaí;223112;0201010666;BIOPSIA DO COLO UTERINO;403.26;22
2018;350550;SP;Barretos;122833;0201010410;BIOPSIA DE PROSTATA;6189.46;67
2018;261140;PE;Primavera;15101;0201010070;BIOPSIA DE BOLSA ESCROTAL;18.33;1
2017;355700;SP;Votorantim;123599;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;197.4;14
2015;350050;SP;Águas de Lindóia;18808;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2017;355030;SP;São Paulo;12325232;0201010062;BIOPSIA DE BEXIGA;2834.24;68
2020;410480;PR;Cascavel;332333;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;19478.64;293
2018;330500;RJ;São João da Barra;36423;0201010518;BIOPSIA/PUNÇÃO DE VULVA;91.65;5
2015;313130;MG;Ipatinga;265409;0201010224;BIOPSIA DE GANGLIO LINFATICO;46.19;1
2016;520870;GO;Goiânia;1536097;0201010666;BIOPSIA DO COLO UTERINO;11089.65;605
2016;411820;PR;Paranaguá;156174;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;423;33
2018;120040;AC;Rio Branco;413418;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;1890;27
2020;521800;GO;Porangatu;45633;0201010399;BIOPSIA DE PIRAMIDE NASAL;12501.06;682
2015;420730;SC;Imbituba;45286;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;366.52;17
2020;330330;RJ;Niterói;515317;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;4709.4;334
2015;313190;MG;Itabirito;52446;0201010372;BIOPSIA DE PELE E PARTES MOLES;51.66;2
2020;150180;PA;Breves;103497;0201010666;BIOPSIA DO COLO UTERINO;476.58;26
2015;420910;SC;Joinville;597658;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;250.16;8
2020;291390;BA;Ipiaú;45922;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2019;315170;MG;Poço Fundo;16846;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;197.4;14
2019;240200;RN;Caicó;68343;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;4420;26
2017;410480;PR;Cascavel;332333;0201010518;BIOPSIA/PUNÇÃO DE VULVA;659.88;38
2019;351870;SP;Guarujá;322750;0201010640;PUNÇÃO P/ ESVAZIAMENTO;2265.75;171
2019;313420;MG;Ituiutaba;105255;0201010666;BIOPSIA DO COLO UTERINO;549.9;30
2018;351518;SP;Espírito Santo do Pinhal;44471;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;215.6;10
2018;221100;PI;Teresina;868075;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;2171.4;154
2020;290570;BA;Camaçari;304302;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;172.48;8
2017;430700;RS;Erechim;106633;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;66.48;2
2020;354140;SP;Presidente Prudente;230371;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2019;521800;GO;Porangatu;45633;0201010410;BIOPSIA DE PROSTATA;31593.96;342
2017;314460;MG;Nepomuceno;26826;0201010640;PUNÇÃO P/ ESVAZIAMENTO;26.5;2
2017;312230;MG;Divinópolis;240408;0201010666;BIOPSIA DO COLO UTERINO;219.96;12
2020;352940;SP;Mauá;477552;0201010410;BIOPSIA DE PROSTATA;17182.68;186
2020;291800;BA;Jequié;156126;0201010372;BIOPSIA DE PELE E PARTES MOLES;11261.88;436
2017;250940;PB;Mogeiro;13261;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;634.5;45
2015;510650;MT;Poconé;33315;0201010631;PUNÇÃO LOMBAR;35.2;13
2017;431000;RS;Ibirubá;20413;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;498.33;21
2019;352670;SP;Leme;104346;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;4690;67
2019;316370;MG;São Lourenço;46202;0201010372;BIOPSIA DE PELE E PARTES MOLES;284.13;11
2017;420890;SC;Jaraguá do Sul;181173;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;640.71;27
2017;355220;SP;Sorocaba;687357;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;8044.08;219
2018;320130;ES;Cariacica;383917;0201010666;BIOPSIA DO COLO UTERINO;54.99;3
2015;290320;BA;Barreiras;156975;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;1628.76;49
2018;520870;GO;Goiânia;1536097;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;4587.12;69
2016;230190;CE;Barbalha;61228;0201010275;BIOPSIA DE MEDULA OSSEA;200;1
2016;430470;RS;Carazinho;62265;0201010399;BIOPSIA DE PIRAMIDE NASAL;18.33;1
2015;510410;MT;Guarantã do Norte;36130;0201010461;BIOPSIA DE TESTICULO;184.76;4
2019;170950;TO;Gurupi;87545;0201010372;BIOPSIA DE PELE E PARTES MOLES;878.22;34
2015;353050;SP;Mococa;68980;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2019;312710;MG;Frutal;60012;0201010410;BIOPSIA DE PROSTATA;3602.82;39
2020;510790;MT;Sinop;146005;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2019;310670;MG;Betim;444784;0201010410;BIOPSIA DE PROSTATA;4064.72;44
2015;350550;SP;Barretos;122833;0201010313;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO);733.56;4
2020;150140;PA;Belém;1499641;0201010445;BIOPSIA DE SEIO PARANASAL;164.97;9
2019;350750;SP;Botucatu;148130;0201010151;BIOPSIA DE ENDOMETRIO;164.97;9
2015;431020;RS;Ijuí;83764;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2015;292720;BA;Ruy Barbosa;30857;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;6
2015;351740;SP;Guaíra;41040;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;35;1
2015;293040;BA;Serra Preta;14699;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;1099.8;60
2018;312710;MG;Frutal;60012;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;864.24;14
2016;310400;MG;Araxá;107337;0201010372;BIOPSIA DE PELE E PARTES MOLES;335.79;14
2016;350550;SP;Barretos;122833;0201010518;BIOPSIA/PUNÇÃO DE VULVA;641.55;35
2016;130260;AM;Manaus;2219580;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;91.65;5
2016;432040;RS;Serafina Corrêa;17795;0201010666;BIOPSIA DO COLO UTERINO;219.96;12
2018;320530;ES;Vitória;365855;0201010321;BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA / CEU ABERTO);4341.94;23
2016;354870;SP;São Bernardo do Campo;844483;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;1680;48
2015;510080;MT;Apiacás;10283;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;846;60
2020;420430;SC;Concórdia;75167;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2016;411520;PR;Maringá;430157;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;365.64;11
2018;355220;SP;Sorocaba;687357;0201010194;BIOPSIA DE FARINGE/LARINGE;95.3;5
2016;260410;PE;Caruaru;365278;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;958.8;68
2019;411820;PR;Paranaguá;156174;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;1466.4;104
2018;520110;GO;Anápolis;391772;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;95.96;4
2020;351440;SP;Dracena;47043;0201010518;BIOPSIA/PUNÇÃO DE VULVA;36.66;2
2016;353620;SP;Pariquera-Açu;19723;0201010216;BIOPSIA DE FIGADO POR PUNCAO;426.9;6
2019;351870;SP;Guarujá;322750;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;3395;35
2016;313520;MG;Januária;67852;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;752.73;11
2016;172100;TO;Palmas;306296;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2018;410840;PR;Francisco Beltrão;92216;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;1832.6;85
2019;315780;MG;Santa Luzia;220444;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;972.9;69
2019;150140;PA;Belém;1499641;0201010518;BIOPSIA/PUNÇÃO DE VULVA;201.63;12
2020;230960;CE;Pacajus;73188;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;1447.53;61
2015;420540;SC;Florianópolis;508826;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;210;6
2015;421660;SC;São José;250181;0201010372;BIOPSIA DE PELE E PARTES MOLES;619.92;24
2020;240810;RN;Natal;890480;0201010410;BIOPSIA DE PROSTATA;23279.76;252
2019;291480;BA;Itabuna;213685;0201010410;BIOPSIA DE PROSTATA;92.38;1
2020;421580;SC;São Bento do Sul;85421;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2020;315120;MG;Pirapora;56640;0201010410;BIOPSIA DE PROSTATA;1847.6;20
2020;315210;MG;Ponte Nova;59875;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2020;313670;MG;Juiz de Fora;573285;0201010399;BIOPSIA DE PIRAMIDE NASAL;36.66;2
2018;317020;MG;Uberlândia;699097;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;109.98;6
2020;250400;PB;Campina Grande;411807;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;1067;11
2018;355410;SP;Taubaté;317915;0201010160;BIOPSIA DE ENDOMETRIO POR ASPIRACAO MANUAL INTRA-UTERINA;85.69;1
2020;352220;SP;Itapecerica da Serra;177662;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;62.54;2
2020;350490;SP;Bananal;10993;0201010640;PUNÇÃO P/ ESVAZIAMENTO;53;4
2020;420540;SC;Florianópolis;508826;0201010194;BIOPSIA DE FARINGE/LARINGE;400.26;21
2017;315220;MG;Porteirinha;37864;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;1071.6;76
2017;522045;GO;Senador Canedo;118451;0201010410;BIOPSIA DE PROSTATA;9348;38
2017;521410;GO;Mutunópolis;3764;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;0;2
2017;310120;MG;Aiuruoca;5976;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;280;8
2019;530010;DF;Brasília;3055149;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;19600.98;826
2015;410430;PR;Campo Mourão;95488;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;380.7;27
2019;320530;ES;Vitória;365855;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;24940.23;1051
2020;260890;PE;Limoeiro;56198;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;930.72;14
2015;354140;SP;Presidente Prudente;230371;0201010097;BIOPSIA DE CONJUNTIVA;93.3;3
2017;350550;SP;Barretos;122833;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;3578.96;166
2019;351550;SP;Fernandópolis;69402;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;15104.54;142
2017;355670;SP;Vinhedo;80111;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;1803.48;76
2018;313380;MG;Itaúna;93847;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;797.72;37
2018;410480;PR;Cascavel;332333;0201010402;BIOPSIA DE PLEURA (POR ASPIRAÇÃO/AGULHA / PLEUROSCOPIA);1023.12;9
2015;220840;PI;Piripiri;63787;0201010372;BIOPSIA DE PELE E PARTES MOLES;51.66;2
2015;270380;AL;Joaquim Gomes;24081;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2017;410140;PR;Apucarana;136234;0201010666;BIOPSIA DO COLO UTERINO;128.31;7
2015;150140;PA;Belém;1499641;0201010518;BIOPSIA/PUNÇÃO DE VULVA;384.93;21
2017;250435;PB;Caturité;4875;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;118.65;5
2019;431560;RS;Rio Grande;211965;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;284.76;12
2017;250400;PB;Campina Grande;411807;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;258.72;13
2015;352390;SP;Itu;175568;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;539;25
2015;430920;RS;Gravataí;283620;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;733.04;34
2020;351840;SP;Guaratinguetá;122505;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;1455;15
2015;500380;MS;Fátima do Sul;19170;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;64.68;3
2015;314560;MG;Oliveira;41840;0201010666;BIOPSIA DO COLO UTERINO;18.33;1
2015;350570;SP;Barueri;276982;0201010640;PUNÇÃO P/ ESVAZIAMENTO;1696;128
2017;330420;RJ;Resende;132312;0201010372;BIOPSIA DE PELE E PARTES MOLES;25.83;1
2015;350920;SP;Cajamar;77934;0201010666;BIOPSIA DO COLO UTERINO;1283.1;70
2015;352900;SP;Marília;240590;0201010062;BIOPSIA DE BEXIGA;83.36;2
2017;140010;RR;Boa Vista;419652;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;5695.2;240
2018;430450;RS;Canguçu;56211;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;62.54;2
2015;410970;PR;Ibaiti;31644;0201010640;PUNÇÃO P/ ESVAZIAMENTO;159;12
2017;350790;SP;Brotas;24636;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2017;311430;MG;Carmo do Paranaíba;30334;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2017;150060;PA;Altamira;115969;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;906.83;41
2018;353870;SP;Piracicaba;407252;0201010372;BIOPSIA DE PELE E PARTES MOLES;4365.27;169
2017;354990;SP;São José dos Campos;729737;0201010216;BIOPSIA DE FIGADO POR PUNCAO;2276.8;32
2017;431410;RS;Passo Fundo;204722;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;84.6;6
2017;110004;RO;Cacoal;85893;0201010194;BIOPSIA DE FARINGE/LARINGE;19.06;1
2020;353350;SP;Novo Horizonte;41414;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2015;350870;SP;Caconde;19009;0201010640;PUNÇÃO P/ ESVAZIAMENTO;26.5;6
2019;110002;RO;Ariquemes;109523;0201010666;BIOPSIA DO COLO UTERINO;494.91;27
2015;355000;SP;São Luís do Paraitinga;10690;0201010640;PUNÇÃO P/ ESVAZIAMENTO;954;101
2016;510790;MT;Sinop;146005;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;665;19
2018;412810;PR;Umuarama;112500;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;8352.96;352
2018;351380;SP;Diadema;426757;0201010518;BIOPSIA/PUNÇÃO DE VULVA;1283.1;70
2016;310490;MG;Baependi;19199;0201010640;PUNÇÃO P/ ESVAZIAMENTO;331.25;25
2017;352440;SP;Jacareí;235416;0201010216;BIOPSIA DE FIGADO POR PUNCAO;1707.6;24
2015;310620;MG;Belo Horizonte;2521564;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;1566.18;66
2015;330210;RJ;Itaocara;23222;0201010372;BIOPSIA DE PELE E PARTES MOLES;2324.7;94
2017;310940;MG;Buritizeiro;28121;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;338.4;24
2018;350970;SP;Campos do Jordão;52405;0201010410;BIOPSIA DE PROSTATA;92.38;1
2016;316860;MG;Teófilo Otoni;140937;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2016;431830;RS;São Gabriel;62147;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2019;430470;RS;Carazinho;62265;0201010372;BIOPSIA DE PELE E PARTES MOLES;25.83;1
2016;431490;RS;Porto Alegre;1488252;0201010640;PUNÇÃO P/ ESVAZIAMENTO;1152.75;87
2020;431410;RS;Passo Fundo;204722;0201010666;BIOPSIA DO COLO UTERINO;439.92;24
2017;420540;SC;Florianópolis;508826;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;187113;1929
2018;431680;RS;Santa Cruz do Sul;131365;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;51604;532
2020;411520;PR;Maringá;430157;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;338.4;24
2018;355620;SP;Valinhos;131210;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;250.16;8
2018;320530;ES;Vitória;365855;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;1381.8;98
2015;250750;PB;João Pessoa;817511;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;156.35;5
2019;313960;MG;Mantena;27647;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2018;315700;MG;Salinas;41699;0201010666;BIOPSIA DO COLO UTERINO;1649.7;90
2017;353990;SP;Poloni;6113;0201010372;BIOPSIA DE PELE E PARTES MOLES;25.83;1
2017;316250;MG;São João del Rei;90497;0201010666;BIOPSIA DO COLO UTERINO;384.93;21
2017;420420;SC;Chapecó;224013;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;8243.52;214
2018;313580;MG;Jequitinhonha;25474;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2017;310910;MG;Bueno Brandão;10991;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;432.12;11
2020;420540;SC;Florianópolis;508826;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;3212.44;149
2017;530010;DF;Brasília;3055149;0201010666;BIOPSIA DO COLO UTERINO;4270.89;233
2016;313620;MG;João Monlevade;80416;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;1429.32;43
2017;352440;SP;Jacareí;235416;0201010631;PUNÇÃO LOMBAR;35.2;5
2017;430460;RS;Canoas;348208;0201010631;PUNÇÃO LOMBAR;7.04;1
2019;522185;GO;Valparaíso de Goiás;172135;0201010372;BIOPSIA DE PELE E PARTES MOLES;1033.2;40
2019;355100;SP;São Vicente;368355;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;4497.9;319
2018;311330;MG;Carangola;33011;0201010372;BIOPSIA DE PELE E PARTES MOLES;77.49;3
2015;522045;GO;Senador Canedo;118451;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;95.96;4
2015;230190;CE;Barbalha;61228;0201010372;BIOPSIA DE PELE E PARTES MOLES;51.66;2
2019;352900;SP;Marília;240590;0201010046;BIOPSIA DE ANUS E CANAL ANAL;55.38;3
2016;230210;CE;Baturité;35941;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2017;500110;MS;Aquidauana;48029;0201010666;BIOPSIA DO COLO UTERINO;183.3;10
2016;431720;RS;Santa Rosa;73575;0201010640;PUNÇÃO P/ ESVAZIAMENTO;8745;660
2015;110020;RO;Porto Velho;539354;0201010631;PUNÇÃO LOMBAR;14.08;2
2019;352220;SP;Itapecerica da Serra;177662;0201010380;BIOPSIA DE PENIS;458.25;25
2016;317010;MG;Uberaba;337092;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;991.76;46
2019;421225;SC;Passo de Torres;9048;0201010666;BIOPSIA DO COLO UTERINO;18.33;1
2016;352680;SP;Lençóis Paulista;68990;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;625.24;29
2019;330330;RJ;Niterói;515317;0201010372;BIOPSIA DE PELE E PARTES MOLES;7232.4;280
2016;420900;SC;Joaçaba;30404;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;10573;109
2016;150140;PA;Belém;1499641;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;1500.96;48
2016;314390;MG;Muriaé;109392;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2016;313190;MG;Itabirito;52446;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;615.87;9
2018;150442;PA;Marituba;133685;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;4596.6;326
2016;430210;RS;Bento Gonçalves;121803;0201010275;BIOPSIA DE MEDULA OSSEA;6800;34
2018;150810;PA;Tucuruí;115144;0201010380;BIOPSIA DE PENIS;18.33;1
2020;352240;SP;Itapeva;94804;0201010666;BIOPSIA DO COLO UTERINO;238.29;13
2015;310950;MG;Cabo Verde;14075;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;42.3;3
2019;410400;PR;Campina Grande do Sul;43685;0201010216;BIOPSIA DE FIGADO POR PUNCAO;284.6;4
2018;150140;PA;Belém;1499641;0201010046;BIOPSIA DE ANUS E CANAL ANAL;276.9;15
2017;354140;SP;Presidente Prudente;230371;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;11983.65;505
2017;420460;SC;Criciúma;217311;0201010640;PUNÇÃO P/ ESVAZIAMENTO;53;4
2020;350550;SP;Barretos;122833;0201010275;BIOPSIA DE MEDULA OSSEA;7200;36
2016;250400;PB;Campina Grande;411807;0201010402;BIOPSIA DE PLEURA (POR ASPIRAÇÃO/AGULHA / PLEUROSCOPIA);341.04;3
2020;410370;PR;Cambé;107341;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;258.72;12
2018;315250;MG;Pouso Alegre;152549;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;0;4
2018;420540;SC;Florianópolis;508826;0201010046;BIOPSIA DE ANUS E CANAL ANAL;14251.12;772
2016;314800;MG;Patos de Minas;153585;0201010666;BIOPSIA DO COLO UTERINO;1448.07;79
2020;354390;SP;Rio Claro;208008;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;1649;17
2018;355070;SP;São Sebastião;90328;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;23.73;1
2015;330170;RJ;Duque de Caxias;924624;0201010640;PUNÇÃO P/ ESVAZIAMENTO;5419.25;409
2020;350410;SP;Atibaia;144088;0201010410;BIOPSIA DE PROSTATA;46744.28;506
2019;354910;SP;São João da Boa Vista;91771;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;2349.27;99
